Export, SHELL32.dll
Ordinal	Address	Name
0000018D	774A9A99
0000018E	774A9A9F
0000018F	774A9AA5
00000190	773F7108
00000191	774D4807
00000192	7740E404
00000193	7742FC75
00000194	774DC0F8
00000195	774DBCD6
00000196	77414150
00000197	773F9854
00000198	773FB5BD
00000199	7742FC0A
0000019A	774A6D7E
0000019B	774A08CC
0000019C	774A08DA
0000019D	7740D458
0000019E	7742770B
0000019F	77405192
000001A0	7741AA59
000001A1	77597C6E
000001A2	774EDDC2
000001A3	774EDDC2
000001A4	774EDE44
000001A5	774EE752
000001A6	774EE864
000001A7	774EE004
000001A8	7745E760
000001A9	774C4FBE
000001AA	774C5056
000001AB	774121A5
000001AC	77597C68
000001AD	773FD585
000001AE	774AA3B9
000001AF	774A6F53
000001B0	77436044
000001B1	77475C74
000001B2	775971B8
000001B3	774A6700
000001B4	77423870
000001B5	775559FE
000001B6	774EF939
000001B7	7740DEA8
000001B8	774DB653
000001B9	774DB5BF
000001BA	774A6284
000001BB	773FD705
000001BC	774079BF
000001BD	774D7B55
000001BE	774BF622
000001BF	77408633
000001C0	774A9044
000001C1	7740DFBD
000001C2	77407552
000001C3	773F2748
000001C4	7740640E
000001C5	774E020E
000001C6	77450C2E
000001C7	774508FA
000001C8	774EF49A
000001C9	774EF525
000001CA	7744EBD3
000001CB	774C0EC2
000001CC	774C1069
000001CD	7742A9CB
000001CE	7740CC4F
000001CF	774EF34E
000001D0	773F5EAE
000001D1	73813AE8
000001D2	870D4639
000001D3	BCC8FFFC
000001D4	773CFCC2
000001D5	D71375F0
000001D6	774A4A98
000001D7	7738D872
000001D8	7B8D7484
000001D9	86B104A8
000001DA	938089C6
000001DB	63BEEC8B
000001DC	773D0088
000001DD	A9B2C085
000001DE	773F4D82
000001DF	0245508B
000001E0	D67DC033
000001E1	353D1CC2
000001E2	8643E883
000001E3	D4C85308
000001E4	0292C340
000001E5	2326FFFE
000001E6	F332850F
000001E7	773F86E4
000001E8	40F1E8CE
000001E9	7FB28B56
000001EA	AB41246C
000001EB	D0416AA5
000001EC	B285FFFF
000001ED	B2448B00
000001EE	77401518
000001EF	40F1E8CE
000001F0	7FB28B56
000001F1	AB41246C
000001F2	D0416AA5
000001F3	B285FFFF
000001F4	B2448B00
000001F5	773F86E4
000001F6	BCC6C63B
000001F7	3DC80005
000001F8	C0C20F80
000001F9	B0B37408
000001FA	3E7AFFFC
000001FB	773E1D86
000001FC	76931424
000001FD	77BD00B8
000001FE	027F7CF6
000001FF	024551FF
00000200	B53CFCF2
00000201	EC3C0005
00000202	773D0124
00000203	F83D06AC
00000204	F73D4001
00000205	77439E65
00000206	76B874DF
00000207	BCC6F04D
00000208	63BEEC8B
00000209	773D0088
0000020A	A9B2C085
0000020B	773F4D82
0000020C	BCC6C63B
0000020D	773CFE18
0000020E	EA41244C
0000020F	2E4C0014
00000210	7741526E
00000211	5B41E877
00000212	00A30474
00000213	00454889
00000214	DD4374F6
00000215	0292C340
00000216	2326FFFE
00000217	F332850F
00000218	77401518
00000219	BCC6C63B
0000021A	773CFE18
0000021B	EA41244C
0000021C	2E4C0014
0000021D	7741526E
0000021E	5B41E877
0000021F	00A30474
00000220	00454889
00000221	DD4374F6
00000222	0292C340
00000223	2326FFFE
00000224	F332850F
00000225	773F86E4
00000226	BCC6C63B
00000227	773CFE18
00000228	EA41244C
00000229	2E4C0014
0000022A	0292C340
0000022B	2326FFFE
0000022C	F332850F
0000022D	024551FF
0000022E	B53CFCF2
0000022F	EC3C0005
00000230	773D0124
00000231	63BEEC8B
00000232	773D0088
00000233	A9B2C085
00000234	7B61448B
00000235	024551FF
00000236	B53CFCF2
00000237	EC3C0005
00000238	773D0124
00000239	63BEEC8B
0000023A	773D0088
0000023B	A9B2C085
0000023C	7B61448B
0000023D	6E3D2000
0000023E	B2B43D12
0000023F	73928D08
00000240	024551FF
00000241	B53CFCF2
00000242	EC3C0005
00000243	773D0124
00000244	63BEEC8B
00000245	773D0088
00000246	A9B2C085
00000247	023D0647
00000248	77B3E4E9
00000249	5B41E877
0000024A	00A30474
0000024B	734CBDE8
0000024C	63BEEC8B
0000024D	7742D71D
0000024E	033CFFDA
0000024F	3770F18B
00000250	77B3E4E9
00000251	5B41E877
00000252	68C856C3
00000253	FB4CF685
00000254	413CFE41
00000255	9BB18B56
00000256	DF905020
00000257	873C85F8
00000258	023D03F3
00000259	77B3E4E9
0000025A	5B41E877
0000025B	68C856C3
0000025C	3EB43D8C
0000025D	7BA57744
0000025E	86FD85FF
0000025F	B53CFCF2
00000260	77B3E4E9
00000261	5B41E877
00000262	37C20008
00000263	773D01D4
00000264	5F935300
00000265	774A4A98
00000266	5F901075
00000267	773CB800
00000268	ED3C0004
00000269	B249468B
0000026A	938089C6
0000026B	6FB2FFDA
0000026C	7BA57744
0000026D	6BB2FFF8
0000026E	773F5AB3
0000026F	5F901075
00000270	3BDB8D50
00000271	77389C76
00000272	ED3C0004
00000273	B249468B
00000274	938089C6
00000275	6FB2FFDA
00000276	7BA57744
00000277	6BB2FFF8
00000278	773F5AB3
00000279	F9C10F08
0000027A	773AF885
0000027B	773CFDF4
0000027C	EA41244C
0000027D	D49C5B5E
0000027E	E141244C
0000027F	7E2557FF
00000280	CD3D0002
00000281	773D01D4
00000282	77401518
00000283	F9C10F08
00000284	773AF885
00000285	773CFDF4
00000286	EA41244C
00000287	D49C5B5E
00000288	E141244C
00000289	7E2557FF
0000028A	CD3D0002
0000028B	773D01D4
0000028C	773F86E4
0000028D	D6038B77
0000028E	7739D36E
0000028F	7738D872
00000290	6BB28918
00000291	6A84840F
00000292	7741526E
00000293	7FB0FF00
00000294	773FA375
00000295	D6038B77
00000296	7739D36E
00000297	7741526E
00000298	F9C10FC0
00000299	77420886
0000029A	77B3E4E9
0000029B	4E36E9FF
0000029C	7755C25D
0000029D	ED3C7274
0000029E	773F4885
0000029F	7741526E
000002A0	7FB0FF00
000002A1	77B3E4E9
000002A2	4E36E9FF
000002A3	7755C25D
000002A4	ED3C7274
000002A5	773F4885
000002A6	7741526E
000002A7	7FB0FF00
000002A8	77401518
000002A9	D6038B77
000002AA	7739D36E
000002AB	37700005
000002AC	7BA57744
000002AD	8F8B8300
000002AE	F73D4001
000002AF	773DBC68
000002B0	EB96C085
000002B1	773F86E4
000002B2	D6038B77
000002B3	7739D36E
000002B4	37700005
000002B5	7BA57744
000002B6	8F8B8300
000002B7	F73D4001
000002B8	CDB43D6F
000002B9	77B3E4E9
000002BA	4E36E9FF
000002BB	7755C25D
000002BC	ED3C7274
000002BD	773F4885
000002BE	029456FF
000002BF	3E7AFFFC
000002C0	773FE448
000002C1	C78DC033
000002C2	FA51458B
000002C3	60BAE8CE
000002C4	BCC6C73B
000002C5	46C80006
000002C6	CD512474
000002C7	774A49A3
000002C8	FCA3068B
